"index","language","sentimentPolarity","sentimentLabel","usedChars"
"1808","cs","1","positive","100"
"67124","cs","0","neutral","100"
"65378","cs","1","positive","193"
"11335","cs","1","positive","100"
"38343","cs","-1","negative","100"
"7939","cs","1","positive","100"
"70509","cs","0","neutral","100"
"49300","cs","1","positive","100"
"62783","cs","1","positive","188"
"44490","cs","0","neutral","328"
"54972","cs","0","neutral","100"
"26813","cs","-1","negative","100"
"41647","cs","1","positive","100"
"70604","cs","1","positive","100"
"19984","cs","1","positive","100"
"30729","cs","0","neutral","100"
"37153","cs","-1","negative","100"
"6125","cs","-1","negative","100"
"55720","cs","-1","negative","100"
"5024","cs","0","neutral","100"
"56081","cs","1","positive","100"
"48543","cs","0","neutral","226"
"35972","cs","1","positive","100"
"13458","cs","0","neutral","100"
"70274","cs","0","neutral","100"
"57483","cs","1","positive","100"
"18038","cs","0","neutral","100"
"106","cs","1","positive","100"
"42665","cs","1","positive","100"
"53816","cs","1","positive","162"
"12247","cs","0","neutral","100"
"24623","cs","0","neutral","570"
"22400","cs","1","positive","100"
"63115","cs","1","positive","100"
"26487","cs","1","positive","100"
"44634","cs","0","neutral","100"
"62202","cs","1","positive","100"
"10083","cs","0","neutral","1029"
"6428","cs","1","positive","100"
"69582","cs","0","neutral","100"
"15981","cs","0","neutral","100"
"47854","cs","1","positive","170"
"63563","cs","1","positive","146"
"22318","cs","0","neutral","100"
"18878","cs","1","positive","100"
"58488","cs","0","neutral","188"
"6270","cs","0","neutral","100"
"64212","cs","1","positive","100"
"47874","cs","-1","negative","100"
"32936","cs","1","positive","100"
"31815","cs","-1","negative","500"
"49795","cs","-1","negative","100"
"35181","cs","1","positive","100"
"52905","cs","1","positive","100"
"22475","cs","1","positive","137"
"57460","cs","1","positive","100"
"63278","cs","1","positive","223"
"34411","cs","0","neutral","100"
"58011","cs","0","neutral","100"
"31834","cs","1","positive","100"
"40919","cs","0","neutral","100"
"23765","cs","-1","negative","100"
"29290","cs","1","positive","100"
"43031","cs","1","positive","100"
"59440","cs","0","neutral","100"
"25049","cs","1","positive","100"
"35936","cs","1","positive","100"
"68558","cs","1","positive","100"
"44883","cs","0","neutral","191"
"34958","cs","1","positive","100"
"47048","cs","-1","negative","137"
"43266","cs","0","neutral","100"
"14365","cs","0","neutral","100"
"34797","cs","1","positive","159"
"1382","cs","0","neutral","100"
"6765","cs","1","positive","100"
"42866","cs","0","neutral","100"
"69711","cs","0","neutral","100"
"10651","cs","0","neutral","100"
"67751","cs","0","neutral","100"
"28183","cs","0","neutral","100"
"51224","cs","1","positive","100"
"42821","cs","-1","negative","100"
"39584","cs","1","positive","100"
"4770","cs","0","neutral","148"
"64209","cs","0","neutral","100"
"20120","cs","-1","negative","100"
"34035","cs","-1","negative","100"
"30021","cs","0","neutral","100"
"60679","cs","1","positive","100"
"37245","cs","1","positive","100"
"16446","cs","0","neutral","100"
"51497","cs","0","neutral","112"
"40706","cs","-1","negative","305"
"20062","cs","1","positive","100"
"70502","cs","0","neutral","100"
"35892","cs","1","positive","133"
"51483","cs","0","neutral","100"
"58944","cs","0","neutral","100"
"53723","cs","0","neutral","201"
"33776","cs","0","neutral","100"
"17104","cs","1","positive","100"
"63764","cs","0","neutral","100"
"21866","cs","0","neutral","100"
"10977","cs","1","positive","100"
"52074","cs","0","neutral","100"
"46259","cs","0","neutral","116"
"44827","cs","1","positive","100"
"9271","cs","0","neutral","100"
"6338","cs","0","neutral","100"
"61787","cs","1","positive","104"
"33841","cs","0","neutral","100"
"52268","cs","1","positive","100"
"28364","cs","1","positive","417"
"7162","cs","0","neutral","100"
"45159","cs","-1","negative","100"
"60632","cs","-1","negative","100"
"53161","cs","1","positive","100"
"57995","cs","0","neutral","100"
"22672","cs","0","neutral","100"
"51750","cs","0","neutral","100"
"7697","cs","0","neutral","100"
"2172","cs","0","neutral","100"
"45873","cs","1","positive","173"
"12078","cs","1","positive","100"
"46499","cs","1","positive","100"
"15474","cs","0","neutral","133"
"69772","cs","0","neutral","100"
"2923","cs","1","positive","100"
"6683","cs","0","neutral","100"
"11956","cs","0","neutral","255"
"39050","cs","0","neutral","100"
"39427","cs","1","positive","100"
"57187","cs","0","neutral","100"
"69812","cs","1","positive","100"
"3607","cs","1","positive","103"
"42020","cs","0","neutral","100"
"4907","cs","1","positive","120"
"5519","cs","1","positive","100"
"39848","cs","1","positive","100"
"61049","cs","-1","negative","100"
"68363","cs","1","positive","100"
"58148","cs","1","positive","100"
"44031","cs","0","neutral","1333"
"50403","cs","1","positive","100"
"44338","cs","1","positive","100"
"4511","cs","0","neutral","100"
"52555","cs","0","neutral","100"
"38650","cs","1","positive","100"
"22284","cs","0","neutral","100"
"29870","cs","1","positive","100"
"62235","cs","-1","negative","100"
"14988","cs","0","neutral","100"
"47605","cs","1","positive","100"
"59213","cs","1","positive","148"
"12413","cs","1","positive","103"
"64634","cs","1","positive","100"
"1120","cs","1","positive","100"
"4391","cs","0","neutral","528"
"50495","cs","-1","negative","284"
"21697","cs","0","neutral","100"
"67876","cs","-1","negative","100"
"57561","cs","0","neutral","100"
"25995","cs","0","neutral","100"
"46050","cs","-1","negative","100"
"49612","cs","1","positive","100"
"56564","cs","0","neutral","100"
"5152","cs","1","positive","100"
"5234","cs","0","neutral","160"
"36574","cs","1","positive","100"
"10457","cs","0","neutral","143"
"55818","cs","1","positive","100"
"1638","cs","0","neutral","100"
"12955","cs","1","positive","100"
"44975","cs","0","neutral","100"
"43458","cs","1","positive","100"
"6221","cs","1","positive","100"
"771","cs","0","neutral","223"
"69874","cs","1","positive","220"
"63559","cs","0","neutral","169"
"57060","cs","1","positive","100"
"42749","cs","1","positive","197"
"69515","cs","1","positive","100"
"55342","cs","0","neutral","100"
"22913","cs","1","positive","100"
"19418","cs","0","neutral","100"
"29062","cs","0","neutral","100"
"59990","cs","-1","negative","100"
"39268","cs","1","positive","475"
"20140","cs","1","positive","100"
"55653","cs","-1","negative","100"
"22195","cs","0","neutral","100"
"30121","cs","1","positive","150"
"46650","cs","0","neutral","100"
"50270","cs","0","neutral","580"
"35809","cs","0","neutral","100"
"58472","cs","0","neutral","100"
"59730","cs","0","neutral","100"
"63345","cs","1","positive","121"
"817","cs","1","positive","100"
"35695","cs","0","neutral","100"
"64480","cs","1","positive","133"
"24705","cs","0","neutral","100"
"18314","cs","0","neutral","100"
"42318","cs","0","neutral","100"
"69693","cs","-1","negative","100"
"50251","cs","1","positive","226"
"60283","cs","1","positive","173"
"7499","cs","1","positive","100"
"18065","cs","0","neutral","100"
"3790","cs","1","positive","100"
"27065","cs","0","neutral","100"
"46837","cs","1","positive","190"
"45535","cs","0","neutral","100"
"33348","cs","0","neutral","100"
"60672","cs","1","positive","103"
"36469","cs","0","neutral","100"
"3595","cs","0","neutral","100"
"65423","cs","0","neutral","100"
"30556","cs","-1","negative","100"
"52146","cs","0","neutral","100"
"46437","cs","0","neutral","100"
"63868","cs","1","positive","100"
"34200","cs","0","neutral","100"
"54994","cs","0","neutral","100"
"15025","cs","-1","negative","171"
"2488","cs","0","neutral","100"
"45720","cs","1","positive","100"
"36667","cs","1","positive","224"
"22563","cs","0","neutral","100"
"38403","cs","1","positive","100"
"4322","cs","1","positive","100"
"36999","cs","1","positive","322"
"65582","cs","0","neutral","100"
"13958","cs","0","neutral","100"
"69536","cs","0","neutral","100"
"58402","cs","-1","negative","100"
"54918","cs","0","neutral","100"
"33177","cs","1","positive","100"
"31330","cs","1","positive","457"
"979","cs","0","neutral","100"
"34795","cs","1","positive","100"
"48478","cs","-1","negative","142"
"36168","cs","-1","negative","100"
"67018","cs","-1","negative","100"
"67622","cs","0","neutral","100"
"61161","cs","0","neutral","100"
"2534","cs","0","neutral","100"
"30261","cs","1","positive","100"
"28715","cs","0","neutral","100"
"875","cs","0","neutral","100"
"38120","cs","0","neutral","150"
"33812","cs","1","positive","100"
"16355","cs","0","neutral","100"
"285","cs","0","neutral","100"
"59706","cs","0","neutral","100"
"16739","cs","0","neutral","100"
"16882","cs","1","positive","100"
"65002","cs","0","neutral","100"
"34717","cs","0","neutral","100"
"7579","cs","0","neutral","100"
"61153","cs","-1","negative","100"
"62717","cs","1","positive","235"
"43676","cs","0","neutral","100"
"30878","cs","1","positive","100"
"4773","cs","1","positive","100"
"12560","cs","0","neutral","100"
"38854","cs","1","positive","100"
"24971","cs","0","neutral","177"
"42385","cs","1","positive","356"
"54257","cs","0","neutral","100"
"61043","cs","0","neutral","100"
"34984","cs","0","neutral","100"
"473","cs","1","positive","305"
"26031","cs","1","positive","100"
"56356","cs","0","neutral","100"
"27104","cs","0","neutral","100"
"17655","cs","1","positive","221"
"13284","cs","0","neutral","104"
"60918","cs","0","neutral","117"
"68175","cs","1","positive","100"
"26840","cs","0","neutral","100"
"43637","cs","0","neutral","105"
"14842","cs","0","neutral","100"
"9681","cs","0","neutral","100"
"65989","cs","1","positive","100"
"68637","cs","0","neutral","100"
"68370","cs","0","neutral","100"
"5484","cs","0","neutral","188"
"3807","cs","1","positive","794"
"37096","cs","1","positive","115"
"3221","cs","0","neutral","100"
"70229","cs","-1","negative","134"
"18707","cs","1","positive","100"
"16240","cs","0","neutral","100"
"39727","cs","0","neutral","100"
"57310","cs","1","positive","100"
"12629","cs","1","positive","100"
"11701","cs","-1","negative","183"
"59772","cs","-1","negative","100"
"61114","cs","0","neutral","352"
"10150","cs","1","positive","124"
"46673","cs","1","positive","100"
"55651","cs","0","neutral","100"
"2392","cs","0","neutral","100"
"40692","cs","0","neutral","100"
"31790","cs","1","positive","100"
"68806","cs","1","positive","261"
"50169","cs","0","neutral","100"
"24058","cs","1","positive","100"
"10847","cs","-1","negative","118"
"33641","cs","1","positive","100"
"12831","cs","0","neutral","277"
"48504","cs","1","positive","331"
"37755","cs","1","positive","100"
"5428","cs","0","neutral","146"
"27950","cs","0","neutral","100"
"3925","cs","1","positive","100"
"44628","cs","0","neutral","207"
"28441","cs","-1","negative","100"
"20869","cs","0","neutral","403"
"6744","cs","1","positive","211"
"22716","cs","0","neutral","100"
"1102","cs","1","positive","100"
"34656","cs","0","neutral","100"
"65609","cs","0","neutral","100"
"9385","cs","0","neutral","100"
"63246","cs","1","positive","100"
"20017","cs","1","positive","100"
"26517","cs","-1","negative","100"
"47814","cs","0","neutral","245"
"27295","cs","0","neutral","662"
"61676","cs","1","positive","100"
"41766","cs","0","neutral","100"
"28900","cs","-1","negative","100"
"56322","cs","-1","negative","100"
"33313","cs","1","positive","232"
"59034","cs","0","neutral","100"
"49391","cs","0","neutral","329"
"19285","cs","-1","negative","209"
"40493","cs","-1","negative","100"
"40852","cs","1","positive","100"
"68610","cs","0","neutral","100"
"41921","cs","0","neutral","100"
"55899","cs","0","neutral","393"
"30515","cs","0","neutral","151"
"10791","cs","0","neutral","186"
"11350","cs","0","neutral","100"
"10096","cs","0","neutral","100"
"13003","cs","0","neutral","100"
"9670","cs","0","neutral","100"
"19964","cs","1","positive","145"
"48694","cs","1","positive","125"
"52385","cs","-1","negative","100"
"42268","cs","1","positive","100"
"5811","cs","0","neutral","100"
"65773","cs","0","neutral","100"
"51691","cs","1","positive","354"
"16303","cs","0","neutral","100"
"58347","cs","1","positive","100"
"26053","cs","1","positive","100"
"50483","cs","0","neutral","100"
"38117","cs","-1","negative","104"
"8377","cs","1","positive","194"
"3209","cs","1","positive","422"
"23818","cs","0","neutral","100"
"44905","cs","0","neutral","270"
"52762","cs","0","neutral","100"
"17416","cs","0","neutral","100"
"48462","cs","-1","negative","100"
"56150","cs","-1","negative","100"
"11176","cs","-1","negative","292"
"52441","cs","0","neutral","207"
"18858","cs","1","positive","100"
"4861","cs","1","positive","100"
"67868","cs","1","positive","100"
"270","cs","0","neutral","100"
"53398","cs","1","positive","151"
"45940","cs","0","neutral","1563"
"67233","cs","0","neutral","100"
"22734","cs","1","positive","152"
"43217","cs","0","neutral","106"
"16101","cs","0","neutral","272"
"66605","cs","0","neutral","100"
"5448","cs","0","neutral","100"
"19368","cs","-1","negative","370"
"56161","cs","1","positive","100"
"70774","cs","-1","negative","100"
"7561","cs","1","positive","100"
"36249","cs","1","positive","100"
"38273","cs","1","positive","132"
"44567","cs","1","positive","100"
"5342","cs","0","neutral","100"
"10356","cs","-1","negative","139"
"30645","cs","-1","negative","337"
"37447","cs","1","positive","100"
"1978","cs","0","neutral","100"
"64924","cs","1","positive","100"
"55024","cs","1","positive","100"
"48627","cs","1","positive","100"
"34781","cs","0","neutral","100"
"334","cs","0","neutral","100"
"55837","cs","1","positive","109"
"49884","cs","0","neutral","107"
"58353","cs","0","neutral","100"
"3916","cs","0","neutral","100"
"52328","cs","1","positive","100"
"56763","cs","1","positive","108"
"48451","cs","1","positive","100"
"42129","cs","-1","negative","100"
"28528","cs","1","positive","100"
"5668","cs","0","neutral","183"
"56753","cs","0","neutral","100"
"67861","cs","0","neutral","100"
"37730","cs","0","neutral","100"
"60991","cs","1","positive","100"
"64656","cs","0","neutral","100"
"24218","cs","-1","negative","100"
"18134","cs","1","positive","100"
"24335","cs","0","neutral","100"
"61835","cs","1","positive","114"
"45840","cs","0","neutral","254"
"26521","cs","1","positive","100"
"20910","cs","0","neutral","100"
"38604","cs","1","positive","100"
"64024","cs","1","positive","134"
"50735","cs","0","neutral","100"
"67910","cs","0","neutral","100"
"40154","cs","1","positive","100"
"44970","cs","0","neutral","100"
"50679","cs","1","positive","100"
"16743","cs","0","neutral","100"
"12794","cs","1","positive","100"
"14963","cs","1","positive","100"
"5713","cs","0","neutral","100"
"23686","cs","0","neutral","100"
"19381","cs","0","neutral","100"
"13847","cs","0","neutral","100"
"21994","cs","1","positive","100"
"60610","cs","0","neutral","100"
"52076","cs","0","neutral","100"
"66749","cs","0","neutral","214"
"55304","cs","0","neutral","100"
"55408","cs","0","neutral","100"
"36291","cs","0","neutral","100"
"57773","cs","0","neutral","100"
"1129","cs","0","neutral","100"
"5286","cs","0","neutral","100"
"26264","cs","0","neutral","100"
"1514","cs","1","positive","100"
